"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
485,"2019-02-28 22:55:07.9530","2019-02-28 23:03:13.8180",349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,2052,"Subscriber",1993,"Male","No"
892,"2019-02-28 22:47:47.6690","2019-02-28 23:02:40.4480",33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,5200,"Subscriber",1976,"Male","Yes"
521,"2019-02-28 22:53:34.7560","2019-02-28 23:02:15.8240",238,"MLK Jr Way at University Ave",37.8717192,-122.2730677,253,"Haste St at College Ave",37.86641794050319,-122.25379943847655,5653,"Subscriber",1997,"Male","No"
631,"2019-02-28 22:51:23.1970","2019-02-28 23:01:54.3000",369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,2694,"Subscriber",1972,"Male","No"
760,"2019-02-28 22:49:04.0180","2019-02-28 23:01:44.4540",59,"S Van Ness Ave at Market St",37.774814,-122.418954,81,"Berry St at 4th St",37.77588,-122.39317,5565,"Subscriber",1981,"Male","Yes"
918,"2019-02-28 22:46:24.2160","2019-02-28 23:01:42.9820",115,"Jackson Playground",37.7650259,-122.3987734,27,"Beale St at Harrison St",37.7880593,-122.3918648,5517,"Subscriber",1988,"Male","No"
200,"2019-02-28 22:58:16.7660","2019-02-28 23:01:37.2000",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,247,"Fulton St at Bancroft Way",37.8677892,-122.2658964,5079,"Subscriber",2000,"Male","No"
71,"2019-02-28 22:59:32.7410","2019-02-28 23:00:44.1520",280,"San Fernando St at 7th St",37.3371223728942,-121.88321471214294,310,"San Fernando St at 4th St",37.335885,-121.88566,2291,"Subscriber",1995,"Male","Yes"
790,"2019-02-28 22:47:15.2430","2019-02-28 23:00:25.7700",53,"Grove St at Divisadero",37.775946,-122.4377775,132,"24th St at Chattanooga St",37.7518194,-122.4266139,5968,"Subscriber",1981,"Male","No"
665,"2019-02-28 22:48:54.6150","2019-02-28 23:00:00.5990",33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,323,"Broadway at Kearny",37.79801364395978,-122.40595042705534,5934,"Subscriber",1972,"Male","Yes"
1187,"2019-02-28 22:39:58.5600","2019-02-28 22:59:46.2060",262,"West St at University Ave",37.869966707604036,-122.28653311729431,240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,5649,"Subscriber",1993,"Other","No"
1027,"2019-02-28 22:41:12.7110","2019-02-28 22:58:20.6150",368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,139,"Garfield Square (25th St at Harrison St)",37.7510171,-122.4119009,5469,"Subscriber",1980,"Male","No"
318,"2019-02-28 22:52:38.5460","2019-02-28 22:57:57.5380",121,"Mission Playground",37.7592103,-122.4213392,147,"29th St at Tiffany Ave",37.7440667,-122.4214722,6499,"Subscriber",1971,"Male","No"
705,"2019-02-28 22:45:55.6630","2019-02-28 22:57:41.5400",262,"West St at University Ave",37.869966707604036,-122.28653311729431,243,"Bancroft Way at College Ave",37.8693603,-122.2543374,4786,"Subscriber",1984,"Male","No"
544,"2019-02-28 22:48:12.7300","2019-02-28 22:57:17.0800",356,"Valencia St at Clinton Park",37.769188178104585,-122.42228507995605,34,"Father Alfred E Boeddeker Park",37.7839879,-122.412408,6065,"Subscriber",1991,"Other","No"
572,"2019-02-28 22:47:15.1000","2019-02-28 22:56:47.8700",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,244,"Shattuck Ave at Hearst Ave",37.87367621459825,-122.26848721504211,1947,"Subscriber",1985,"Male","No"
413,"2019-02-28 22:49:42.7080","2019-02-28 22:56:36.1190",385,"Woolsey St at Sacramento St",37.8505777,-122.2781754,241,"Ashby BART Station",37.8524766,-122.2702132,5119,"Subscriber",1987,"Male","No"
548,"2019-02-28 22:46:36.6220","2019-02-28 22:55:44.6810",90,"Townsend St at 7th St",37.771058,-122.402717,127,"Valencia St at 21st St",37.7567083,-122.421025,5907,"Customer",1987,"Male","No"
264,"2019-02-28 22:50:49.5460","2019-02-28 22:55:14.0530",112,"Harrison St at 17th St",37.7638471,-122.4130036,88,"11th St at Bryant St",37.7700298,-122.4117258,1848,"Subscriber",1991,"Male","No"
315,"2019-02-28 22:49:37.3260","2019-02-28 22:54:52.8190",160,"West Oakland BART Station",37.8053183,-122.2948365,230,"14th St at Mandela Pkwy",37.8107432,-122.2914153,4560,"Subscriber",1982,"Female","No"
344,"2019-02-28 22:48:59.4080","2019-02-28 22:54:44.2670",4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,6246,"Subscriber",1980,"Male","No"
325,"2019-02-28 22:49:15.9300","2019-02-28 22:54:41.7150",247,"Fulton St at Bancroft Way",37.8677892,-122.2658964,269,"Telegraph Ave at Carleton St",37.8623199,-122.258801,5167,"Subscriber",1996,"Female","No"
448,"2019-02-28 22:47:11.4600","2019-02-28 22:54:40.2170",97,"14th St at Mission St",37.7682646,-122.4201102,61,"Howard St at 8th St",37.7765126,-122.4113061,5253,"Customer",1993,"Male","No"
1471,"2019-02-28 22:30:03.4240","2019-02-28 22:54:34.5600",386,"24th St at Bartlett St",37.752104984423575,-122.41972357034683,398,"Leavenworth St at Broadway",37.796470691622936,-122.4168576300144,6372,"Subscriber",1989,"Male","No"
499,"2019-02-28 22:45:23.5740","2019-02-28 22:53:42.7000",308,"San Pedro Square",37.336802,-121.8940901,297,"Locust St at Grant St",37.3229796,-121.8879312,4061,"Subscriber",1976,"Female","Yes"
325,"2019-02-28 22:48:04.1580","2019-02-28 22:53:29.9260",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,5012,"Subscriber",1990,"Male","No"
372,"2019-02-28 22:46:19.1140","2019-02-28 22:52:31.4770",369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,2191,"Customer","","","No"
418,"2019-02-28 22:45:01.8680","2019-02-28 22:51:59.9560",115,"Jackson Playground",37.7650259,-122.3987734,62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,4638,"Subscriber",1994,"Male","No"
271,"2019-02-28 22:46:25.3410","2019-02-28 22:50:57.2520",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,86,"Market St at Dolores St",37.7693053,-122.4268256,1916,"Subscriber",1988,"Male","No"
1300,"2019-02-28 22:27:47.8780","2019-02-28 22:49:28.5960",129,"Harrison St at 20th St",37.758862,-122.412544,371,"Lombard St at Columbus Ave",37.80274615250053,-122.41357862949373,4719,"Subscriber",1982,"Female","No"
397,"2019-02-28 22:42:44.8140","2019-02-28 22:49:21.9940",123,"Folsom St at 19th St",37.7605936,-122.4148171,106,"Sanchez St at 17th St",37.7632417,-122.4306746,6114,"Subscriber",1995,"Male","No"
216,"2019-02-28 22:45:22.2110","2019-02-28 22:48:58.7720",172,"College Ave at Taft Ave",37.8417999,-122.2515349,210,"45th St at Manila",37.8332935222321,-122.25622415542603,5701,"Subscriber",1964,"Male","No"
483,"2019-02-28 22:40:46.4660","2019-02-28 22:48:50.3290",114,"Rhode Island St at 17th St",37.7644783,-122.4025701,136,"23rd St at San Bruno Ave",37.7544356,-122.4043639,2840,"Subscriber",1988,"Male","No"
891,"2019-02-28 22:33:52.0210","2019-02-28 22:48:43.6510",310,"San Fernando St at 4th St",37.335885,-121.88566,277,"Morrison Ave at Julian St",37.3336577,-121.9085859,3500,"Subscriber",1993,"Male","Yes"
449,"2019-02-28 22:41:05.2860","2019-02-28 22:48:34.8680",109,"17th St at Valencia St",37.7633158,-122.4219039,95,"Sanchez St at 15th St",37.7662185,-122.4310597,6525,"Subscriber",1991,"Female","No"
384,"2019-02-28 22:42:09.7810","2019-02-28 22:48:34.0350",109,"17th St at Valencia St",37.7633158,-122.4219039,95,"Sanchez St at 15th St",37.7662185,-122.4310597,6464,"Subscriber",1991,"Male","No"
564,"2019-02-28 22:38:27.0240","2019-02-28 22:47:51.8200",375,"Grove St at Masonic Ave",37.77483629413345,-122.44654566049576,56,"Koshland Park",37.77341396997343,-122.42731690406801,6254,"Customer",1978,"Male","No"
527,"2019-02-28 22:39:03.7280","2019-02-28 22:47:51.6330",375,"Grove St at Masonic Ave",37.77483629413345,-122.44654566049576,56,"Koshland Park",37.77341396997343,-122.42731690406801,4364,"Subscriber",1982,"Female","No"
336,"2019-02-28 22:42:10.5400","2019-02-28 22:47:46.6450",244,"Shattuck Ave at Hearst Ave",37.87367621459825,-122.26848721504211,247,"Fulton St at Bancroft Way",37.8677892,-122.2658964,4540,"Subscriber",1997,"Female","No"
478,"2019-02-28 22:39:33.0170","2019-02-28 22:47:31.6620",121,"Mission Playground",37.7592103,-122.4213392,78,"Folsom St at 9th St",37.7737172,-122.4116467,3569,"Subscriber",1985,"Male","No"
1978,"2019-02-28 22:14:06.9610","2019-02-28 22:47:05.0560",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,129,"Harrison St at 20th St",37.758862,-122.412544,5162,"Subscriber",1998,"Male","No"
465,"2019-02-28 22:39:09.4640","2019-02-28 22:46:54.6810",197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,5684,"Subscriber",1987,"Female","No"
4998,"2019-02-28 21:22:51.6320","2019-02-28 22:46:10.1140",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,5149,"Customer",1987,"Male","No"
2302,"2019-02-28 22:07:11.3350","2019-02-28 22:45:33.7220",23,"The Embarcadero at Steuart St",37.791464,-122.391034,85,"Church St at Duboce Ave",37.7700831,-122.4291557,2651,"Subscriber",1975,"Male","No"
163,"2019-02-28 22:42:44.5080","2019-02-28 22:45:28.1720",55,"Webster St at Grove St",37.7770527,-122.4295585,56,"Koshland Park",37.77341396997343,-122.42731690406801,5297,"Subscriber",1984,"Male","No"
676,"2019-02-28 22:33:19.2420","2019-02-28 22:44:35.3550",86,"Market St at Dolores St",37.7693053,-122.4268256,139,"Garfield Square (25th St at Harrison St)",37.7510171,-122.4119009,4773,"Subscriber",1984,"Female","No"
214,"2019-02-28 22:40:06.4450","2019-02-28 22:43:41.2070",95,"Sanchez St at 15th St",37.7662185,-122.4310597,72,"Page St at Scott St",37.772406,-122.4356498,6234,"Subscriber",1980,"Male","No"
352,"2019-02-28 22:37:38.6530","2019-02-28 22:43:31.1830",245,"Downtown Berkeley BART",37.870139,-122.268422,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,2647,"Customer",1998,"Male","No"
1032,"2019-02-28 22:26:04.5580","2019-02-28 22:43:17.0390",31,"Raymond Kimbell Playground",37.78381270927812,-122.43455886840819,92,"Mission Bay Kids Park",37.772300631747626,-122.39302754402159,5182,"Customer",1985,"Male","No"
260,"2019-02-28 22:38:36.7820","2019-02-28 22:42:56.8560",62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,36,"Folsom St at 3rd St",37.78383,-122.39887,4960,"Subscriber",1994,"Male","No"
522,"2019-02-28 22:33:25.6070","2019-02-28 22:42:08.2090",125,"20th St at Bryant St",37.7592005,-122.409851,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,4812,"Subscriber",1989,"Male","No"
404,"2019-02-28 22:35:16.7630","2019-02-28 22:42:01.2480",78,"Folsom St at 9th St",37.7737172,-122.4116467,81,"Berry St at 4th St",37.77588,-122.39317,5829,"Subscriber",1987,"Male","No"
625,"2019-02-28 22:30:49.2870","2019-02-28 22:41:14.9600",49,"S Park St at 3rd St",37.7807601,-122.3949894,356,"Valencia St at Clinton Park",37.769188178104585,-122.42228507995605,5902,"Customer",1993,"Male","No"
2019,"2019-02-28 22:07:30.0180","2019-02-28 22:41:09.3530",194,"Lakeshore Ave at Trestle Glen Rd",37.8110807,-122.2432677,193,"Grand Ave at Santa Clara Ave",37.8127441,-122.2472152,2975,"Subscriber",1987,"Male","No"
704,"2019-02-28 22:29:16.0210","2019-02-28 22:41:00.9640",263,"Channing Way at San Pablo Ave",37.8628271,-122.2902305,258,"University Ave at Oxford St",37.8723555,-122.2664467,363,"Subscriber",1995,"Male","No"
730,"2019-02-28 22:28:50.5140","2019-02-28 22:41:00.8970",263,"Channing Way at San Pablo Ave",37.8628271,-122.2902305,258,"University Ave at Oxford St",37.8723555,-122.2664467,4784,"Customer","","","No"
293,"2019-02-28 22:35:57.4880","2019-02-28 22:40:51.3720",120,"Mission Dolores Park",37.7614205,-122.4264353,95,"Sanchez St at 15th St",37.7662185,-122.4310597,5808,"Subscriber",1989,"Male","No"
451,"2019-02-28 22:33:19.1090","2019-02-28 22:40:51.0530",197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,182,"19th Street BART Station",37.8090126,-122.2682473,3512,"Subscriber",1978,"Male","Yes"
538,"2019-02-28 22:31:48.4340","2019-02-28 22:40:47.3650",371,"Lombard St at Columbus Ave",37.80274615250053,-122.41357862949373,27,"Beale St at Harrison St",37.7880593,-122.3918648,6521,"Subscriber",1989,"Male","No"
248,"2019-02-28 22:35:46.0200","2019-02-28 22:39:54.3790",107,"17th St at Dolores St",37.7630152,-122.4264968,123,"Folsom St at 19th St",37.7605936,-122.4148171,5050,"Subscriber",1988,"Male","No"
1393,"2019-02-28 22:16:40.7150","2019-02-28 22:39:54.2120",144,"Precita Park",37.7472996,-122.4114029,377,"Fell St at Stanyan St",37.771916882623145,-122.45370447635652,4424,"Subscriber",1995,"Male","No"
511,"2019-02-28 22:31:16.0030","2019-02-28 22:39:47.6160",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,96,"Dolores St at 15th St",37.7662102,-122.4266136,5008,"Subscriber",1994,"Male","No"
242,"2019-02-28 22:35:41.8510","2019-02-28 22:39:44.6630",47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,81,"Berry St at 4th St",37.77588,-122.39317,5157,"Subscriber",1990,"Female","No"
506,"2019-02-28 22:30:47.1730","2019-02-28 22:39:13.9030",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,5588,"Subscriber",1987,"Male","No"
264,"2019-02-28 22:34:27.6750","2019-02-28 22:38:52.3540",97,"14th St at Mission St",37.7682646,-122.4201102,58,"Market St at 10th St",37.776619,-122.417385,5452,"Customer",1984,"Male","No"
1963,"2019-02-28 22:04:54.5640","2019-02-28 22:37:38.3500",148,"Horton St at 40th St",37.8297046,-122.2876102,160,"West Oakland BART Station",37.8053183,-122.2948365,4560,"Subscriber",1991,"Male","No"
587,"2019-02-28 22:27:48.8150","2019-02-28 22:37:36.2550",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,266,"Parker St at Fulton St",37.8624644,-122.2647911,3549,"Subscriber",1999,"Female","Yes"
206,"2019-02-28 22:34:06.6860","2019-02-28 22:37:33.5290",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,49,"S Park St at 3rd St",37.7807601,-122.3949894,5840,"Subscriber",1995,"Male","No"
612,"2019-02-28 22:26:35.3050","2019-02-28 22:36:48.0000",74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,122,"19th St at Mission St",37.760299,-122.418892,5816,"Subscriber",1993,"Male","No"
515,"2019-02-28 22:28:11.3470","2019-02-28 22:36:46.3890",58,"Market St at 10th St",37.776619,-122.417385,321,"5th St at Folsom",37.78014570345598,-122.40307085237873,5234,"Subscriber",1981,"Other","No"
385,"2019-02-28 22:30:15.9680","2019-02-28 22:36:41.2960",10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,6168,"Subscriber",1999,"Male","Yes"
488,"2019-02-28 22:28:05.8960","2019-02-28 22:36:14.2850",383,"Golden Gate Ave at Franklin St",37.7807871267462,-122.4219337105751,72,"Page St at Scott St",37.772406,-122.4356498,6232,"Subscriber",1994,"Male","No"
152,"2019-02-28 22:33:39.1250","2019-02-28 22:36:11.5180",19,"Post St at Kearny St",37.788975,-122.403452,25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,3115,"Subscriber",1988,"Male","No"
485,"2019-02-28 22:28:05.6800","2019-02-28 22:36:10.9180",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,6,"The Embarcadero at Sansome St",37.80477,-122.403234,5956,"Subscriber",1993,"Male","Yes"
343,"2019-02-28 22:30:22.9170","2019-02-28 22:36:06.8740",281,"9th St at San Fernando St",37.3383952,-121.8807965,388,"Backesto Park (Jackson St at 13th St)",37.35288682729121,-121.88604980707169,3967,"Subscriber",1989,"Male","Yes"
1520,"2019-02-28 22:10:44.6800","2019-02-28 22:36:05.1080",377,"Fell St at Stanyan St",37.771916882623145,-122.45370447635652,126,"Esprit Park",37.7616343,-122.3906477,5229,"Subscriber",1987,"Male","No"
1196,"2019-02-28 22:16:00.9560","2019-02-28 22:35:57.2030",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,147,"29th St at Tiffany Ave",37.7440667,-122.4214722,6093,"Subscriber",1965,"Male","No"
770,"2019-02-28 22:22:49.0760","2019-02-28 22:35:39.2000",107,"17th St at Dolores St",37.7630152,-122.4264968,369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,6404,"Subscriber",1994,"Female","No"
15123,"2019-02-28 18:23:19.0350","2019-02-28 22:35:22.2940",28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,5380,"Subscriber",1980,"Male","No"
542,"2019-02-28 22:26:18.7050","2019-02-28 22:35:21.3760",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,113,"Franklin Square",37.764555,-122.410345,4639,"Subscriber",1982,"Female","No"
311,"2019-02-28 22:29:50.4890","2019-02-28 22:35:01.5330",308,"San Pedro Square",37.336802,-121.8940901,378,"Empire St at 7th St",37.34774456553247,-121.89079999923706,6374,"Subscriber",1996,"Male","Yes"
122,"2019-02-28 22:32:58.7600","2019-02-28 22:35:01.3750",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,5079,"Subscriber",1999,"Male","Yes"
547,"2019-02-28 22:25:51.1370","2019-02-28 22:34:58.9700",76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,6333,"Subscriber",1961,"Female","No"
3413,"2019-02-28 21:38:01.4530","2019-02-28 22:34:54.7070",159,"24th St at Market St",37.8160598,-122.2782444,159,"24th St at Market St",37.8160598,-122.2782444,5702,"Subscriber",1993,"Female","Yes"
3427,"2019-02-28 21:37:46.2140","2019-02-28 22:34:53.6440",159,"24th St at Market St",37.8160598,-122.2782444,159,"24th St at Market St",37.8160598,-122.2782444,5563,"Subscriber",1998,"Female","Yes"
189,"2019-02-28 22:31:42.3420","2019-02-28 22:34:51.6630",338,"13th St at Franklin St",37.80318908113163,-122.27057933807373,186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,5928,"Subscriber",1980,"Female","No"
249,"2019-02-28 22:30:11.5490","2019-02-28 22:34:20.7420",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,1258,"Subscriber",1992,"Male","No"
458,"2019-02-28 22:26:20.0900","2019-02-28 22:33:58.7540",194,"Lakeshore Ave at Trestle Glen Rd",37.8110807,-122.2432677,182,"19th Street BART Station",37.8090126,-122.2682473,5883,"Customer",1992,"Male","No"
1255,"2019-02-28 22:12:34.0100","2019-02-28 22:33:29.5940",92,"Mission Bay Kids Park",37.772300631747626,-122.39302754402159,73,"Pierce St at Haight St",37.7717933,-122.4337079,5257,"Subscriber",1988,"Female","No"
211,"2019-02-28 22:29:45.1110","2019-02-28 22:33:16.2460",336,"Potrero Ave and Mariposa St",37.76328094058097,-122.4073773622513,129,"Harrison St at 20th St",37.758862,-122.412544,5271,"Subscriber",1986,"Male","No"
133,"2019-02-28 22:30:32.5170","2019-02-28 22:32:46.3180",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,253,"Haste St at College Ave",37.86641794050319,-122.25379943847655,4545,"Subscriber",1998,"Male","Yes"
169,"2019-02-28 22:29:35.1500","2019-02-28 22:32:24.5130",155,"Emeryville Public Market",37.84052116694969,-122.29352831840515,157,"65th St at Hollis St",37.8467842,-122.2913761,6450,"Subscriber",1968,"Male","No"
